23799,8191,,
23823,1754,,
23846,8191,,
23870,8191,,
23894,8191,,
23918,8191,,
23942,925,,
23965,1155,,
23990,8191,,
24010,8190,,
24034,409,,
24057,2268,,
24082,1117,,
24105,8191,,
24129,8191,,
24154,1328,,
24177,8191,,
24201,1321,,
24225,8191,,
24249,859,,
24272,1737,,
24297,1202,,
24321,8191,,
24344,8190,,
24369,8191,,
24392,8191,,
24416,8191,,
24439,8191,,
24463,8191,,
24487,8191,,
24511,783,,
24535,8191,,
24558,8191,,
24583,1180,,
24606,678,,
24630,8190,,
24654,302,,
24678,1499,1,moto
24701,8191,,
24726,1725,,
24750,1511,,
24773,1505,,
24798,1822,,
24821,8191,,
24845,8190,,
24865,8190,,
24889,8191,,
24912,8191,,
24937,8191,,
24961,8191,,
24984,1212,,
25009,1860,,
25032,8191,,
25056,8191,,
25080,2080,,
25104,8191,,
25127,8191,,
25151,405,,
25176,1302,,
25199,8190,,
25223,1239,,
25247,1592,,
25271,817,,
25294,8191,,
25318,8191,,
25341,8191,,
25366,935,,
25390,1188,,
25413,8191,,
25437,8191,,
25461,8191,,
25485,878,,
25508,1672,,
25533,8191,,
25556,8190,,
25580,8191,,
25605,1649,,
25628,8191,,
25652,1597,,
25676,803,,
25700,1011,,
25723,1138,,
25748,1798,,
25772,1253,,
25795,1437,,
25820,8191,,
25843,1439,,
25864,8190,,
25887,8191,,
25911,8191,,
25935,8191,,
25959,1366,,
25982,8191,,
26006,8190,,
26031,8191,,
26054,8191,,
26075,8190,,
26098,8191,,
26122,8191,,
26146,223,,
26170,8191,,
26193,8191,,
26218,8191,,
26242,8191,,
26265,8191,,
26289,8191,,
26313,8191,,
26337,1516,,
26360,1994,,
26385,8191,,
26408,8191,,
26432,8191,,
26457,1864,,
26480,8191,,
26504,8191,,
26527,941,,
26552,8191,,
26574,8191,,
26599,1294,,
26622,1445,,
26646,8191,,
26671,8191,,
26694,8191,,
26715,8190,,
26738,8191,,
26763,8191,,
26786,8191,,
26810,8190,,
26834,1163,,
26854,8190,,
26877,8191,,
26902,942,,
26926,8191,,
26949,1373,,
26974,8191,,
26997,8191,,
27021,8191,,
27044,8191,,
27068,1159,,
27092,8191,,
27116,8190,,
27140,8191,,
27164,8191,,
27188,1340,,
27211,1004,,
27236,8191,,
27259,963,,
27283,8191,,
27308,8191,,
27331,8191,,
27355,479,,
27379,8191,,
27403,493,,
27426,350,,
27451,8191,,
27474,8191,,
27498,8191,,
27523,8191,,
27546,8191,,
27570,8191,,
27594,8191,,
27618,8191,,
27641,8191,,
27666,1179,,
27689,1630,,
27713,731,,
27738,8191,,
27761,1462,,
27785,8190,,
27809,8190,,
27833,8191,,
27856,487,,
27880,8191,,
27905,8191,,
27928,8191,,
27952,2109,,
27976,313,,
28000,8191,,
28023,8191,,
28048,782,,
28071,8191,,
28092,8190,,
28115,1373,,
28139,802,,
28164,8191,,
28187,2102,,
28211,1488,,
28235,8191,,
28259,8191,,
28282,8191,,
28307,1193,,
28331,1037,,
28354,826,,
28379,1173,,
28402,722,,
28426,1322,,
28449,8191,,
28473,8191,,
28497,8191,,
28521,8191,,
28545,8191,,
28569,8191,,
28593,1359,,
28616,1046,,
28641,8191,,
28664,1525,,
28688,8191,,
28711,8191,,
28735,8191,,
28760,8191,,
28783,1958,,
28807,8191,,
28831,8191,,
28855,8191,,
28878,93,,
28903,1833,,
28926,1799,,
28950,8191,,
28975,8191,,
28998,1379,,
29022,8191,,
29045,8191,,
29069,8191,,
29093,1197,,
29117,8191,,
29140,8191,,
29165,350,,
29189,8191,,
29212,1466,,
29237,8191,,
29260,8191,,
29284,973,,
29308,8191,,
29332,1744,,
29356,444,,
29380,8191,,
29404,607,,
29427,1744,,
29452,8191,,
29475,8191,,
29499,8191,,
29523,8191,,
29546,8191,,
29571,8191,,
29594,8191,,
29618,8190,,
29642,8191,,
29666,8190,,
29689,1350,,
29714,1305,,
29737,1564,,
29761,1454,,
29786,936,,
29809,1983,,
29833,926,,
29857,8191,,
29881,8191,,
29904,8191,,
29929,8191,,
29953,992,,
29976,8191,,
30001,8191,,
30024,8191,,
30048,8191,,
30071,8191,,
30096,726,,
30119,8191,,
30143,8191,,
30167,1913,,
30191,1669,,
30215,8191,,
30238,8191,,
30263,534,,
30286,8191,,
30310,932,,
30334,8191,,
30358,8191,,
30382,8191,,
30406,2133,,
30430,8191,,
30453,8191,,
30478,575,,
30500,8191,,
30525,140,,
30548,8191,,
30572,2184,,
30597,8191,,
30620,1361,,
30644,964,,
30667,8191,,
30692,765,,
30715,1216,,
30739,8191,,
30764,353,,
30787,8191,,
30811,8191,,
30835,8191,,
30859,8191,,
30882,8191,,
30906,1207,,
30930,839,,
30954,1410,,
30978,1373,,
31002,8191,,
31026,8191,,
31049,577,,
31074,8191,,
31096,8191,,
31121,848,,
31144,1211,,
31168,469,,
31193,8191,,
31216,8191,,
31240,8191,,
31263,8191,,
31288,8191,,
31311,8191,,
31335,8191,,
31360,8190,,
31383,8191,,
31407,1543,,
31431,8191,,
31455,537,,
31478,1453,,
31503,1317,,
31526,8191,,
31550,1916,,
31575,8191,,
31598,370,,
31622,1373,,
31645,8191,,
31670,1456,,
31692,8191,,
31717,1136,,
31740,1044,,
31764,8191,,
31789,8191,,
31812,1161,,
31836,8191,,
31860,8191,,
31884,8191,,
31907,8191,,
31932,8191,,
31955,1980,,
31980,8191,,
32004,1506,,
32027,8190,,
32052,1186,,
32075,1521,,
32099,548,,
32123,8191,,
32147,8191,,
32171,1316,,
32195,1074,,
32219,8191,,
32242,1514,,
32267,525,,
32290,8191,,
32314,1470,,
32338,959,,
32362,8191,,
32386,8191,,
32409,8191,,
32433,1133,,
32457,8190,,
32481,8191,,
32504,8191,,
32529,8191,,
32552,8191,,
32576,8191,,
32601,8191,,
32624,8191,,
32648,755,,
32671,8191,,
32696,8191,,
32715,8190,,
32740,8190,,
32763,8191,,
32787,8191,,
32812,8191,,
32835,8191,,
32859,859,,
32883,1978,,
32907,8191,,
32930,8191,,
32951,8190,,
32974,8191,,
32998,8191,,
33022,8191,,
33046,8191,,
33070,8191,,
33093,8191,,
33117,8191,,
33140,1085,,
33164,8191,,
33188,443,,
33212,8191,,
33235,1695,,
33259,8191,,
33284,1156,,
33307,807,,
33331,8190,,
33355,826,,
33379,1894,,
33402,1225,,
33427,8191,,
33451,8191,,
33474,8191,,
33499,742,,
33522,838,,
33546,1300,,
33569,8191,,
33594,8191,,
33617,8191,,
33641,1327,,
33666,8191,,
33689,8191,,
33713,8191,,
33737,541,,
33761,8191,,
33784,8191,,
33809,8191,,
33832,8191,,
33856,8191,,
33881,8191,,
33904,1625,,
33928,735,,
33952,8191,,
33976,1299,,
33999,8191,,
34023,8191,,
34046,2027,,
34071,8191,,
34095,8191,,
34118,1294,,
34143,8191,,
34166,8191,,
34190,8191,,
34213,1015,,
34238,8190,,
34262,8191,,
34285,8191,,
34309,1631,,
34333,624,,
34357,632,,
34380,8191,,
34404,1013,,
34427,1310,,
34452,1289,,
34476,1106,,
34499,1527,,
34524,8191,,
34547,8191,,
34571,445,,
34595,1742,,
34619,1187,,
34642,1500,,
34667,8191,,
34691,8191,,
34714,8191,,
34739,8191,,
34762,8191,,
34786,8191,,
34810,8191,,
34834,8191,,
34857,2050,,
34882,1165,,
34906,8191,,
34929,8191,,
34954,8191,,
34977,1147,,
35001,8191,,
35021,8190,,
35046,8191,,
35069,704,,
35093,8191,,
35117,8191,,
35140,1332,,
35165,8191,,
35188,8191,,
35212,8191,,
35236,8191,,
35260,8191,,
35283,8191,,
35308,8191,,
35332,1458,,
35355,8191,,
35380,1251,,
35403,8191,,
35427,8191,,
35451,8191,,
35475,1469,,
35499,764,,
35523,8191,,
35547,8191,,
35570,1233,,
35595,8191,,
35618,464,,
35642,1902,,
35666,8191,,
35690,8191,,
35710,8190,,
35734,8191,,
35759,8191,,
35782,1236,,
35806,1265,,
35830,1748,,
35854,1921,,
35877,8191,,
35902,8191,,
35926,869,,
35949,8191,,
35974,8190,,
35997,1129,,
36021,8191,,
36045,708,,
36069,8191,,
36092,8191,,
36117,8190,,
36141,8191,,
36164,8191,,
36189,8191,,
36212,8191,,
36236,1246,,
36260,8191,,
36284,592,,
36307,1025,,
36332,8191,,
36352,8190,,
36376,8191,,
36400,8191,,
36423,8191,,
36448,1352,,
36471,8191,,
36495,8191,,
36519,1206,,
36543,8191,,
36567,8191,,
36591,1661,,
36615,8191,,
36638,2249,,
36663,8191,,
36686,8191,,
36710,1799,,
36734,8191,,
36758,8191,,
36782,8191,,
36806,779,,
36830,1199,,
36853,8191,,
36878,8191,,
36901,8191,,
36925,8191,,
36950,2184,,
36973,8191,,
36997,8191,,
37021,8191,,
37045,8191,,
37068,1586,,
37092,8191,,
37116,8190,,
37140,8191,,
37164,8191,,
37188,8191,,
37211,8191,,
37235,1440,,
37259,781,,
37282,1894,,
37307,8191,,
37330,1506,,
37354,8191,,
37379,8191,,
37402,1549,,
37426,8191,,
37449,8191,,
37474,8191,,
37497,8191,,
37521,8191,,
37545,8191,,
37569,8191,,
37593,8191,,
37617,358,,
37641,1583,,
37664,8191,,
37688,8191,,
37712,8191,,
37736,8191,,
37760,8191,,
37783,8191,,
37807,1318,,
37831,230,,
37855,8191,,
37878,8191,,
37903,8191,,
37926,8191,,
37950,1481,,
37975,8191,,
37998,8191,,
38022,8191,,
38045,8191,,
38070,2047,,
38093,8191,,
38117,759,,
38141,8191,,
38165,8191,,
38189,2007,,
38212,8191,,
38237,8191,,
38260,8191,,
38284,8191,,
38308,8191,,
38332,1802,,
38355,8191,,
38379,8191,,
38403,8191,,
38427,8191,,
38451,1805,,
38474,8191,,
38498,8191,,
38522,1097,,
38546,8191,,
38569,8191,,
38593,8191,,
38618,1160,,
38641,8191,,
38665,1017,,
38689,660,,
38713,8191,,
38736,1932,,
38761,2077,,
38785,8191,,
38808,838,,
38832,8191,,
38855,8191,,
38879,8191,,
38903,8191,,
38927,8191,,
38950,1428,,
38975,1455,,
38999,8191,,
39022,8191,,
39047,8191,,
39070,8191,,
39094,1480,,
39118,8191,,
39142,8191,,
39165,8191,,
39190,2089,,
39214,8191,,
39237,2122,,
39262,8191,,
39285,8191,,
39309,1353,,
39333,582,,
39357,8191,,
39380,8191,,
39405,1335,,
39429,1239,,
39452,8191,,
39477,74,,
39500,8191,,
39524,980,,
39548,8191,,
39572,1667,,
39596,1072,,
39620,945,,
39644,1277,,
39667,878,,
39692,8191,,
39714,8191,,
39739,1649,,
39762,8191,,
39786,8191,,
39811,8191,,
39834,8191,,
39858,8191,,
39882,8190,,
39906,1351,,
39929,1282,,
39954,8191,,
39977,8191,,
40001,1376,,
40026,1132,,
40049,8191,,
40073,2247,,
40097,8191,,
40121,8190,,
40144,8190,,
40169,1541,,
40193,8191,,
40216,1079,,
40241,8191,,
40264,8191,,
40288,1528,,
40312,8191,,
40336,8191,,
40359,1019,,
40384,1610,,
40408,8191,,
40431,8191,,
40455,1111,,
40479,1240,,
40503,8191,,
40526,1117,,
40551,8191,,
40574,8191,,
40598,1570,,
40623,8191,,
40646,8191,,
40667,8190,,
40690,1004,,
40714,8191,,
40737,8191,,
40762,8191,,
40785,8191,,
40809,8191,,
40834,8191,,
40857,898,,
40881,740,,
40905,8191,,
40929,8191,,
40952,8191,,
40977,8191,,
41000,8191,,
41024,8191,,
41049,8191,,
41072,8191,,
41096,8191,,
41120,8191,,
41144,1386,,
41167,8191,,
41192,8191,,
41216,1334,,
41239,8191,,
41264,8191,,
41287,1510,,
41311,362,,
41335,1849,,
41359,1266,,
41382,8191,,
41407,1981,,
41431,8191,,
41454,1789,,
41478,8191,,
41501,8191,,
41526,8191,,
41549,8191,,
41573,1412,,
41597,1359,,
41621,999,,
41645,8191,,
41669,8191,,
41693,8191,,
41716,840,,
41741,8191,,
41764,8191,,
41788,8191,,
41812,8191,,
41836,8191,,
41860,815,,
41884,1774,,
41908,1012,,
41931,8191,,
41956,8191,,
41979,8191,,
42003,8191,,
42028,8191,,
42051,1892,,
42075,1600,,
42095,8190,,
42120,8191,,
42143,8191,,
42167,1249,,
42191,8191,,
42215,8191,,
42238,8191,,
42263,8191,,
42287,8191,,
42310,2098,,
42335,8191,,
42358,8191,,
42382,8191,,
42406,783,,
42430,8191,,
42454,8191,,
42478,8191,,
42502,1346,,
42525,8191,,
42550,8191,,
42572,8191,,
42597,8191,,
42620,8191,,
42644,8191,,
42669,1822,,
42692,1174,,
42716,8191,,
42740,8191,,
42764,1314,,
42787,8191,,
42811,8191,,
42835,1823,,
42859,8191,,
42883,8191,,
42907,8191,,
42931,8191,,
42954,8191,,
42978,8191,,
43002,8191,,
43025,8191,,
43049,8191,,
43073,965,,
43097,1653,,
43121,8191,,
43145,464,,
43168,8191,,
43193,8191,,
43216,8191,,
43240,1347,,
43265,8191,,
43288,8191,,
43312,759,,
43336,8190,,
43360,1289,,
43383,953,,
43408,8191,,
43431,574,,
43455,8191,,
43480,1124,,
43503,8191,,
43527,8191,,
43550,8191,,
43575,818,,
43598,992,,
43622,518,,
43646,8191,,
43670,8191,,
43694,1853,,
43718,8191,,
43742,8191,,
43765,8191,,
43790,1958,,
43812,8191,,
43837,8191,,
43860,8191,,
43884,959,,
43909,1622,,
43932,8191,,
43956,8191,,
43979,8191,,
44003,1412,,
44027,1037,,
44050,8191,,
44075,706,,
44098,8191,,
44122,1439,,
44146,2148,,
44170,8191,,
44193,8191,,
44218,424,,
44241,1733,,
44265,1528,,
44290,1941,,
44313,8191,,
44337,8191,,
44361,8190,,
44385,1631,,
44408,8191,,
44432,8191,,
44456,1464,,
44480,1414,,
44504,8191,,
44527,8191,,
44552,1121,,
44575,8191,,
44599,771,,
44623,2074,,
44647,8191,,
44670,8191,,
44695,8191,,
44719,8191,,
44742,1400,,
44767,2081,,
44790,8191,,
44814,1200,,
44838,8191,,
44862,1446,,
44886,8191,,
44910,1725,,
44934,8191,,
44957,8191,,
44982,8191,,
45005,8191,,
45029,1680,,
45053,2162,,
45077,8191,,
45101,8191,,
45125,1650,,
45149,8191,,
45172,1437,,
45197,8191,,
45220,1666,,
45244,8191,,
45268,8191,,
45292,8191,,
45316,1414,,
45339,8191,,
45363,8191,,
45387,8191,,
45411,8191,,
45434,2220,,
45459,8190,,
45483,958,,
45506,8191,,
45531,8191,,
45554,962,,
45578,1857,,
45602,8191,,
45626,8191,,
45649,8191,,
45673,1403,,
45697,8191,,
45720,8191,,
45744,8191,,
45767,8191,,
45792,1160,,
45815,8191,,
45839,8191,,
45863,1145,,
45887,8191,,
45911,899,,
45935,8191,,
45959,8191,,
45982,8191,,
46006,8191,,
46029,8191,,
46053,8191,,
46077,8191,,
46101,8190,,
46125,8191,,
46149,8191,,
46173,1784,,
46196,943,,
46221,8191,,
46244,1177,,
46268,945,,
46292,8191,,
46316,202,,
46340,8191,,
46364,1315,,
46388,1778,,
46411,1600,,
46436,2033,,
46459,8191,,
46483,8191,,
46507,1651,,
46531,8191,,
46555,8191,,
46578,8191,,
46603,8191,,
46626,1201,,
46650,532,,
46674,8190,,
46698,8191,,
46722,8191,,
46746,8191,,
46770,8191,,
46793,8190,,
46817,1282,,
46840,8191,,
46864,1051,,
46888,8191,,
46912,882,,
46936,8191,,
46960,1339,,
46984,977,,
47007,8191,,
47032,631,,
47055,900,,
47079,8191,,
47104,8191,,
47127,8191,,
47151,8191,,
47171,8190,,
47196,1264,,
47219,8191,,
47243,8191,,
47267,8191,,
47291,8191,,
47314,2018,,
47339,1913,,
47363,8191,,
47386,8191,,
47411,8191,,
47434,1336,,
47458,8191,,
47482,8191,,
47506,8191,,
47529,8191,,
47554,1020,,
47578,1151,,
47601,8191,,
47625,8191,,
47648,1598,,
47673,452,,
47696,8191,,
47720,8191,,
47745,8191,,
47768,1149,,
47792,8191,,
47815,8191,,
47840,8191,,
47863,8191,,
47887,1266,,
47911,8191,,
47935,8191,,
47959,8191,,
47983,8191,,
48007,1783,,
48030,8191,,
48055,1030,,
48078,1663,,
48102,8191,,
48126,8191,,
48150,8191,,
48174,8191,,
48198,11,,
48222,8191,,
48245,8191,,
48270,8191,,
48293,8191,,
48317,8191,,
48342,8191,,
48365,906,,
48389,2137,,
48413,1532,,
48437,8191,,
48460,1285,,
48485,8191,,
48508,8191,,
48532,8191,,
48557,8191,,
48580,1334,,
48604,1983,,
48628,2050,,
48652,8191,,
48675,8191,,
48699,8191,,
48722,8191,,
48746,8191,,
48771,942,,
48794,1237,,
48818,8191,,
48842,8191,,
48866,8191,,
48889,8191,,
48913,8191,,
48936,8191,,
48960,8190,,
48985,1041,,
49008,986,,
49032,1340,,
49056,8191,,
49080,8191,,
49103,8191,,
49128,8191,,
49152,8191,,
49172,8190,,
49196,8191,,
49220,918,,
49244,8191,,
49267,8191,,
49292,8191,,
49315,1338,,
49339,599,,
49363,8191,,
49387,1827,,
49411,2222,,
49435,8190,,
49459,8191,,
49482,970,,
49506,8191,,
49529,1535,,
49553,8191,,
49576,8191,,
49600,8191,,
49624,1248,,
49647,8191,,
49672,680,,
49695,648,,
49719,8191,,
49743,1645,,
49767,1608,,
49790,318,,
49815,8191,,
49839,924,,
49862,2229,,
49887,8191,,
49910,1520,,
49934,1206,,
49958,1078,,
49982,446,,
50006,1867,,
50030,8191,,
50054,8191,,
50077,8191,,
50101,1068,,
50125,8191,,
50149,8191,,
50172,8191,,
50197,1668,,
50221,8191,,
50244,8191,,
50268,8191,,
50291,8191,,
50316,1152,,
50339,8191,,
50363,1396,,
50387,8191,,
50411,1039,,
50435,8191,,
50459,1731,,
50483,525,,
50506,8191,,
50531,8191,,
50554,1585,,
50578,8191,,
50601,8191,,
50626,1625,,
50650,8191,,
50673,8191,,
50698,8191,,
50721,8191,,
50745,1958,,
50769,758,,
50793,8191,,
50817,8191,,
50840,1435,,
50864,8191,,
50887,8191,,
50912,8191,,
50935,852,,
50959,8191,,
50983,8191,,
51007,8191,,
51031,8191,,
51055,1131,,
51079,8191,,
51102,8191,,
51126,8191,,
51150,8191,,
51174,8191,,
51197,1702,,
51222,1627,,
51246,1340,,
51269,8191,,
51293,8191,,
51316,8191,,
51340,8191,,
51363,8191,,
51387,8191,,
51411,8191,,
51435,8191,,
51459,1209,,
51482,1222,,
51507,8191,,
51530,8191,,
51554,987,,
51578,1704,,
51602,1159,,
51625,8191,,
51650,8191,,
51674,1491,,
51697,8191,,
51722,1596,,
51745,8191,,
51769,819,,
51793,8191,,
51817,8191,,
51841,8191,,
51864,8191,,
51888,918,,
51912,8191,,
51936,8191,,
51959,8191,,
51983,8191,,
52006,8191,,
52031,984,,
52055,8191,,
52078,1726,,
52103,899,,
52126,176,,
52150,8191,,
52174,8191,,
52198,8191,,
52221,8191,,
52246,914,,
52270,8191,,
52293,8191,,
52318,8191,,
52341,1043,,
52365,1741,,
52389,8191,,
52413,1361,,
52436,1390,,
52460,8191,,
52484,8191,,
52507,8191,,
52532,8190,,
52555,1049,,
52579,1385,,
52603,8191,,
52627,8191,,
52651,1673,,
52675,1704,,
52699,8191,,
52722,8191,,
52746,1402,,
52770,1030,,
52794,1502,,
52817,922,,
52842,1930,,
52866,1223,,
52889,2176,,
52914,8191,,
52937,1451,,
52961,8191,,
52985,8191,,
53009,1419,,
53032,8191,,
53057,1937,,
53081,1402,,
53104,8191,,
53129,1422,,
53152,8191,,
53176,8191,,
53200,1545,,
53224,8191,,
53248,8191,,
53271,8191,,
53295,1259,,
53319,8191,,
53343,2220,,
53366,8191,,
53391,8191,,
53414,8191,,
53438,8191,,
53462,431,,
53486,1912,,
53510,8191,,
53533,8191,,
53558,8191,,
53581,8191,,
53605,8191,,
53629,8191,,
53653,1847,,
53677,8191,,
53700,8191,,
53724,8191,,
53747,2221,,
53772,8191,,
53795,8191,,
53819,8191,,
53843,8191,,
53867,8191,,
53891,1091,,
53915,8191,,
53939,2102,,
53962,1568,,
53987,1304,,
54010,8191,,
54034,8191,,
54059,864,,
54082,8191,,
54106,1106,,
54129,426,,
54150,8190,,
54173,998,,
54198,8191,,
54221,8191,,
54245,1619,,
54269,8191,,
54293,578,,
54317,1409,,
54341,8191,,
54362,8190,,
54384,8191,,
54409,8191,,
54432,8190,,
54456,8191,,
54479,1183,,
54503,8191,,
54528,8191,,
54551,8191,,
54575,901,,
54599,8191,,
54623,8191,,
54646,8191,,
54671,8191,,
54694,8191,,
54718,8191,,
54743,8191,,
54765,8191,,
54789,8191,,
54813,8191,,
54837,749,,
54860,8191,,
54885,1684,,
54908,8191,,
54932,8191,,
54957,1196,,
54980,1414,,
55004,2120,,
55028,8191,,
55052,1024,,
55075,1911,,
55100,8191,,
55123,8191,,
55147,8191,,
55172,8191,,
55195,8191,,
55219,8191,,
55242,8191,,
55267,8191,,
55290,2241,,
55314,1147,,
55339,8191,,
55362,975,,
55386,8190,,
55410,727,,
55434,1221,,
55457,8190,,
55481,8191,,
55504,8191,,
55528,8191,,
55552,8191,,
55576,1902,,
55600,1964,,
55623,1359,,
55648,8191,,
55671,8191,,
55695,8191,,
55718,8190,,
55742,8191,,
55767,8191,,
55790,2140,,
55814,1447,,
55838,1592,,
55862,8190,,
55885,8191,,
55910,8191,,
55933,8191,,
55957,8191,,
55982,150,,
56005,8191,,
56029,1277,,
56052,8191,,
56077,8191,,
56100,8191,,
56124,8191,,
56148,998,,
56172,8191,,
56196,707,,
56220,1604,,
56244,1496,,
56267,929,,
56292,698,,
56315,686,,
56339,821,,
56364,733,,
56387,730,,
56411,719,,
56434,756,,
56459,793,,
56482,997,,
56506,689,,
56530,613,1,caminhonete
56554,8191,,
56578,1515,,
56602,1397,,
56626,1809,,
56646,8190,,
56670,8191,,
56693,8190,,
56717,515,,
56741,8191,,
56765,493,,
56788,486,,
56813,8190,,
56837,568,,
56860,8191,,
56885,8190,,
56908,814,,
56932,1051,,
56956,8191,,
56980,8191,,
57004,1666,,
57028,1456,,
57052,1288,,
57075,1217,,
57100,1734,,
57123,8191,,
57147,8191,,
57171,1342,,
